dataset_resized_final/C11 - XqQ3k_7860.jpg,166,151,415,337,pig: 70.5
dataset_resized_final/C10 - JxwS9_6300.jpg,180,154,457,372,pig: 78.5
dataset_resized_final/C3 - 2OF2Vm_1320.jpg,167,167,418,353,pig: 81.0
dataset_resized_final/C3 - 3iILfI_8340.jpg,181,143,477,390,pig: 111.5
dataset_resized_final/C6 - 0OTJ7I_7080.jpg,166,177,422,347,pig: 89.5
dataset_resized_final/C4 - 1oTcJr_7800.jpg,165,168,465,372,pig: 97.5
dataset_resized_final/C10 - JxwS9_1980.jpg,164,132,441,388,pig: 74.0
dataset_resized_final/C9 - 0ROlly_1980.jpg,165,187,428,379,pig: 119.5
dataset_resized_final/C3 - 0UzDdV_3360.jpg,167,163,433,377,pig: 80.0
dataset_resized_final/C8 - 0LEuRg_10680.jpg,177,181,338,388,pig: 28.5
dataset_resized_final/C4 - 2M8FjQ_660.jpg,252,174,489,376,pig: 59.5
dataset_resized_final/C10 - n8EUE_9420.jpg,168,147,446,412,pig: 80.5
dataset_resized_final/C11 - Id8w2_6660.jpg,168,208,462,379,pig: 98.5
dataset_resized_final/C2 - 06NgCk_7740.jpg,183,192,477,361,pig: 96.0
dataset_resized_final/C1 - 0wOwmB_8940.jpg,196,169,422,379,pig: 50.5
dataset_resized_final/C5 - 0MWNA8_2760.jpg,167,212,402,367,pig: 60.5
dataset_resized_final/C9 - 2UN0x7_13980.jpg,230,192,482,368,pig: 59.0
dataset_resized_final/C8 - 0tL4HN_8820.jpg,174,146,466,380,pig: 113.0
dataset_resized_final/C6 - 1L8hnP_7140.jpg,165,117,458,374,pig: 93.0
dataset_resized_final/C11 - 54QcB_10740.jpg,167,193,338,401,pig: 59.0
dataset_resized_final/C10 - thiDF_7680.jpg,177,194,399,386,pig: 52.0
dataset_resized_final/C5 - 2Uin7n_4080.jpg,180,163,398,317,pig: 49.5
dataset_resized_final/C10 - czAhD_1860.jpg,168,196,370,375,pig: 60.0
dataset_resized_final/C8 - 1qgBKQ_1440.jpg,164,153,433,307,pig: 75.0
dataset_resized_final/C10 - ZUzcM_8880.jpg,165,217,370,358,pig: 51.5
dataset_resized_final/C1 - 1hUXS6_6780.jpg,176,193,370,311,pig: 41.0
dataset_resized_final/C4 - 3fThQb_5340.jpg,167,170,433,335,pig: 94.0
dataset_resized_final/C7 - 02EUwr_6540.jpg,169,170,383,374,pig: 51.5
dataset_resized_final/C11 - zKCtM_600.jpg,181,206,419,387,pig: 50.5
dataset_resized_final/C9 - 1FROHb_7140.jpg,167,195,418,353,pig: 69.0
dataset_resized_final/C8 - 35hshq_840.jpg,172,127,486,372,pig: 111.5
dataset_resized_final/C9 - 0ROlly_7440.jpg,166,184,461,361,pig: 111.5
dataset_resized_final/C9 - 1FROHb_4620.jpg,167,165,441,328,pig: 82.0
dataset_resized_final/C2 - 3NnQ9y_6120.jpg,165,144,430,335,pig: 90.0
dataset_resized_final/C6 - 2RX4SS_1920.jpg,180,145,406,324,pig: 72.0
dataset_resized_final/C11 - gYPlZ_8280.jpg,179,167,455,384,pig: 72.0
dataset_resized_final/C5 - 2Uin7n_7860.jpg,180,217,399,381,pig: 67.5
dataset_resized_final/C2 - 2rdg70_1380.jpg,217,160,464,376,pig: 93.5
dataset_resized_final/C7 - 3L6yu6_2400.jpg,168,151,449,396,pig: 82.0
dataset_resized_final/C5 - 1LxrF4_9240.jpg,167,169,407,386,pig: 80.5
dataset_resized_final/C11 - H3SCl_960.jpg,166,146,420,360,pig: 47.0
dataset_resized_final/C5 - 1LxrF4_3300.jpg,167,158,396,360,pig: 90.5
dataset_resized_final/C10 - ZUzcM_6420.jpg,164,221,378,369,pig: 59.5
dataset_resized_final/C5 - 1nhELz_3480.jpg,178,154,411,404,pig: 57.5
dataset_resized_final/C11 - Id8w2_2400.jpg,168,135,441,356,pig: 94.5
dataset_resized_final/C1 - 1xU0eH_960.jpg,177,178,435,342,pig: 58.0
dataset_resized_final/C5 - 2Uin7n_11520.jpg,205,171,430,391,pig: 68.0
dataset_resized_final/C7 - 02EUwr_600.jpg,251,165,461,369,pig: 27.5
dataset_resized_final/C10 - NIVuC_8100.jpg,163,174,475,374,pig: 109.5
dataset_resized_final/C2 - 2rdg70_3240.jpg,168,185,440,404,pig: 98.5
dataset_resized_final/C8 - 0LEuRg_6180.jpg,177,207,402,353,pig: 54.5
dataset_resized_final/C9 - 0ROlly_9360.jpg,166,168,451,361,pig: 95.5
dataset_resized_final/C6 - 1xlnQT_4200.jpg,248,220,474,347,pig: 48.0
dataset_resized_final/C9 - 22uiBX_5340.jpg,165,185,373,312,pig: 46.5
dataset_resized_final/C1 - 1hUXS6_6720.jpg,222,223,440,378,pig: 41.0
dataset_resized_final/C11 - 38QT8_11280.jpg,208,199,419,353,pig: 53.0
dataset_resized_final/C6 - 2ffM4y_11880.jpg,167,159,427,368,pig: 74.0
dataset_resized_final/C2 - 0Xw47q_6600.jpg,168,209,447,400,pig: 63.5
dataset_resized_final/C2 - 1liSID_8400.jpg,161,166,468,384,pig: 104.0
dataset_resized_final/C3 - 0n1qDP_20040.jpg,193,183,417,336,pig: 41.0
dataset_resized_final/C4 - 2KJZzh_10320.jpg,168,190,410,391,pig: 89.0
dataset_resized_final/C9 - 1AkOtC_3780.jpg,168,168,439,369,pig: 60.0
dataset_resized_final/C11 - 38QT8_8100.jpg,168,192,311,372,pig: 48.5
dataset_resized_final/C11 - tgRJD_7140.jpg,166,123,468,376,pig: 91.5
dataset_resized_final/C5 - 2Uin7n_11880.jpg,180,185,387,398,pig: 66.0
dataset_resized_final/C2 - 1LG7QA_7440.jpg,165,162,409,360,pig: 71.0
dataset_resized_final/C4 - 2KJZzh_8880.jpg,167,152,420,376,pig: 81.5
dataset_resized_final/C12 - zWE9p_8700.jpg,179,161,431,401,pig: 52.0
dataset_resized_final/C4 - 3fThQb_3180.jpg,168,181,440,361,pig: 88.5
dataset_resized_final/C4 - 2M8FjQ_3000.jpg,181,176,355,389,pig: 64.5
dataset_resized_final/C2 - 0Xw47q_1980.jpg,163,121,387,381,pig: 61.5
dataset_resized_final/C11 - H3SCl_2400.jpg,166,233,381,386,pig: 47.0
dataset_resized_final/C6 - 1xlnQT_480.jpg,274,227,455,342,pig: 34.5
dataset_resized_final/C11 - 38QT8_5820.jpg,168,204,393,339,pig: 57.0
dataset_resized_final/C4 - 3fThQb_480.jpg,167,191,447,378,pig: 95.5
dataset_resized_final/C6 - 2RX4SS_10860.jpg,181,197,396,393,pig: 52.5
dataset_resized_final/C1 - 0Gkut3_7080.jpg,181,184,410,368,pig: 34.0
dataset_resized_final/C9 - 22uiBX_1380.jpg,180,175,382,340,pig: 33.5
dataset_resized_final/C5 - 0Nj5r3_5580.jpg,166,162,364,306,pig: 36.5
dataset_resized_final/C11 - Id8w2_3780.jpg,175,156,474,370,pig: 94.5
dataset_resized_final/C9 - 1AkOtC_6720.jpg,168,198,431,374,pig: 77.0
dataset_resized_final/C12 - NfBPX_10800.jpg,167,150,397,359,pig: 74.0
dataset_resized_final/C11 - xr1Xi_6600.jpg,170,164,449,338,pig: 98.0
dataset_resized_final/C12 - qMQEg_2580.jpg,178,176,400,388,pig: 63.5
dataset_resized_final/C9 - 1FROHb_9060.jpg,168,226,407,394,pig: 73.0
dataset_resized_final/C7 - 0jSiT5_6660.jpg,165,166,391,353,pig: 114.0
dataset_resized_final/C6 - 2RX4SS_2160.jpg,180,172,414,322,pig: 71.0
dataset_resized_final/C6 - 1iuZC0_7500.jpg,165,194,415,365,pig: 100.0
dataset_resized_final/C8 - 0tL4HN_5220.jpg,168,173,394,359,pig: 64.0
dataset_resized_final/C1 - 1kfjW0_6480.jpg,164,186,364,327,pig: 43.0
dataset_resized_final/C7 - 3L6yu6_2160.jpg,168,153,410,320,pig: 82.0
dataset_resized_final/C11 - H3SCl_11040.jpg,166,181,301,306,pig: 42.5
dataset_resized_final/C10 - Y3VHx_10380.jpg,166,127,436,386,pig: 97.5
dataset_resized_final/C11 - 54QcB_180.jpg,178,190,419,377,pig: 56.5
dataset_resized_final/C2 - 1yiUfQ_3360.jpg,211,164,411,408,pig: 50.5
dataset_resized_final/C8 - 1VJkXW_1500.jpg,168,165,411,326,pig: 72.5
dataset_resized_final/C2 - 1yiUfQ_3840.jpg,166,222,360,365,pig: 50.5
dataset_resized_final/C3 - 2OF2Vm_8640.jpg,180,222,432,374,pig: 63.0
dataset_resized_final/C4 - 1ADXkH_5880.jpg,166,198,386,392,pig: 80.0
dataset_resized_final/C10 - DTjCn_13320.jpg,225,141,481,383,pig: 115.5
dataset_resized_final/C5 - 0PI5zi_3780.jpg,167,144,455,363,pig: 89.5
dataset_resized_final/C3 - 0UzDdV_5340.jpg,168,181,402,338,pig: 71.0
dataset_resized_final/C2 - 1LG7QA_3720.jpg,178,210,463,369,pig: 69.0
dataset_resized_final/C1 - 1kfjW0_12480.jpg,169,174,404,409,pig: 49.5
dataset_resized_final/C11 - VAB4F_4200.jpg,177,179,450,371,pig: 84.5
dataset_resized_final/C11 - 38QT8_4500.jpg,167,213,367,367,pig: 57.5
dataset_resized_final/C2 - 1liSID_10740.jpg,164,146,474,368,pig: 96.0
dataset_resized_final/C7 - 1mn5qZ_6900.jpg,163,142,451,335,pig: 96.0
dataset_resized_final/C9 - 0odJEQ_9660.jpg,167,182,396,371,pig: 60.0
dataset_resized_final/C8 - 26WiK2_7620.jpg,167,285,325,382,pig: 26.5
dataset_resized_final/C9 - 2UN0x7_11880.jpg,180,173,412,387,pig: 56.0
dataset_resized_final/C12 - qMQEg_1440.jpg,180,165,436,378,pig: 67.0
dataset_resized_final/C8 - 1VJkXW_2340.jpg,166,176,388,316,pig: 59.5
dataset_resized_final/C12 - zWE9p_5040.jpg,179,146,380,351,pig: 42.0
dataset_resized_final/C11 - H3SCl_6240.jpg,167,214,344,360,pig: 35.5
dataset_resized_final/C12 - qMQEg_2940.jpg,179,211,378,361,pig: 64.0
dataset_resized_final/C6 - 0HHCJT_8040.jpg,168,222,397,382,pig: 78.5
dataset_resized_final/C12 - LPKb3_4920.jpg,167,163,429,344,pig: 80.0
dataset_resized_final/C9 - 1nDyof_2160.jpg,165,171,452,370,pig: 126.0
dataset_resized_final/C1 - 2p4ONT_3600.jpg,248,203,450,336,pig: 34.0
dataset_resized_final/C9 - 0UFuUk_9000.jpg,276,177,469,374,pig: 44.5
dataset_resized_final/C7 - 02EUwr_5820.jpg,166,152,380,307,pig: 59.5
dataset_resized_final/C8 - 2HR9kY_5340.jpg,199,158,472,362,pig: 78.0
dataset_resized_final/C12 - zWE9p_6360.jpg,178,197,368,382,pig: 50.5
dataset_resized_final/C6 - 0OTJ7I_4200.jpg,176,158,486,415,pig: 95.5
dataset_resized_final/C12 - NfBPX_7320.jpg,239,189,466,374,pig: 55.0
dataset_resized_final/C4 - 1grCrg_9780.jpg,178,199,381,389,pig: 41.0
dataset_resized_final/C4 - 0glPZf_4080.jpg,168,193,365,367,pig: 102.5
dataset_resized_final/C8 - 2LsohE_6840.jpg,180,173,393,381,pig: 53.5
dataset_resized_final/C6 - 1L8hnP_6360.jpg,173,159,495,372,pig: 128.0
dataset_resized_final/C1 - 0wOwmB_6660.jpg,227,136,479,373,pig: 83.0
dataset_resized_final/C10 - ZUzcM_9660.jpg,165,158,371,395,pig: 51.5
dataset_resized_final/C12 - vhgN9_9180.jpg,166,238,281,380,pig: 41.0
dataset_resized_final/C9 - 0ROlly_6540.jpg,166,195,437,367,pig: 86.5
dataset_resized_final/C2 - 1LG7QA_6240.jpg,165,181,417,336,pig: 73.5
dataset_resized_final/C7 - 0jSiT5_1500.jpg,168,169,411,386,pig: 89.0
dataset_resized_final/C3 - 2OF2Vm_13140.jpg,224,139,472,391,pig: 73.0
dataset_resized_final/C4 - 0glPZf_1800.jpg,169,153,448,372,pig: 119.0
dataset_resized_final/C7 - 1ABoXE_5340.jpg,166,150,413,385,pig: 65.0
dataset_resized_final/C3 - 2gctwC_540.jpg,180,151,416,365,pig: 56.0
dataset_resized_final/C3 - 0UzDdV_6180.jpg,179,159,451,335,pig: 74.5
dataset_resized_final/C8 - 0LEuRg_3060.jpg,221,211,461,372,pig: 43.0
dataset_resized_final/C4 - 27QVFw_4560.jpg,167,256,357,386,pig: 39.5
dataset_resized_final/C4 - 2M8FjQ_4140.jpg,181,199,386,366,pig: 57.5
dataset_resized_final/C5 - 3CwuN4_1860.jpg,167,166,374,341,pig: 90.0
dataset_resized_final/C4 - 2KJZzh_8760.jpg,167,155,417,384,pig: 84.0
dataset_resized_final/C10 - n8EUE_780.jpg,191,221,464,386,pig: 78.5
dataset_resized_final/C2 - 23DnPa_540.jpg,179,235,441,368,pig: 60.5
dataset_resized_final/C5 - 0Nj5r3_4500.jpg,167,250,348,378,pig: 39.5
dataset_resized_final/C5 - 1g0roJ_4080.jpg,167,198,355,348,pig: 67.5
dataset_resized_final/C6 - 1L8hnP_5520.jpg,170,150,473,317,pig: 101.5
dataset_resized_final/C2 - 0Xw47q_3720.jpg,166,210,440,354,pig: 70.5
dataset_resized_final/C8 - 1VJkXW_3240.jpg,173,140,421,353,pig: 47.5
dataset_resized_final/C7 - 2Rbpzs_1980.jpg,167,242,366,390,pig: 39.5
dataset_resized_final/C2 - 1CV34k_2820.jpg,177,223,390,366,pig: 61.5
dataset_resized_final/C12 - LPKb3_7680.jpg,173,126,462,374,pig: 86.0
dataset_resized_final/C10 - IzQRO_7860.jpg,162,167,398,329,pig: 91.0
dataset_resized_final/C4 - 1mCuNt_10080.jpg,167,150,443,338,pig: 79.5
dataset_resized_final/C9 - 0UFuUk_10560.jpg,167,184,341,309,pig: 31.5
dataset_resized_final/C2 - 1I910j_6600.jpg,207,178,467,359,pig: 77.5
dataset_resized_final/C2 - 2rdg70_2040.jpg,168,154,468,379,pig: 77.0
dataset_resized_final/C8 - 0LEuRg_2160.jpg,311,183,473,389,pig: 43.0
dataset_resized_final/C5 - 2Uin7n_240.jpg,180,153,431,388,pig: 89.5
dataset_resized_final/C4 - 04DQeX_2820.jpg,168,173,409,351,pig: 58.5
dataset_resized_final/C4 - 2M8FjQ_6300.jpg,181,202,430,365,pig: 81.5
dataset_resized_final/C1 - 2p4ONT_3840.jpg,247,224,451,335,pig: 34.0
dataset_resized_final/C10 - ZUzcM_9300.jpg,166,209,356,377,pig: 51.5
dataset_resized_final/C3 - 1hpbfy_9060.jpg,166,183,372,353,pig: 82.0
dataset_resized_final/C2 - 06NgCk_3840.jpg,163,192,467,382,pig: 94.0
dataset_resized_final/C11 - XqQ3k_5040.jpg,163,188,436,347,pig: 70.0
dataset_resized_final/C9 - 1AkOtC_3660.jpg,168,211,425,373,pig: 60.0
dataset_resized_final/C8 - 0LEuRg_1980.jpg,176,217,418,383,pig: 43.0
dataset_resized_final/C4 - 0glPZf_6780.jpg,168,185,416,390,pig: 99.0
dataset_resized_final/C6 - 0OTJ7I_3840.jpg,167,112,491,340,pig: 95.5
dataset_resized_final/C3 - 2gctwC_9960.jpg,181,155,446,403,pig: 74.5
dataset_resized_final/C3 - 2OF2Vm_900.jpg,167,191,440,340,pig: 81.0
dataset_resized_final/C11 - 54QcB_8880.jpg,166,255,380,378,pig: 44.5
dataset_resized_final/C2 - 3NnQ9y_2400.jpg,188,137,440,354,pig: 115.0
dataset_resized_final/C4 - 1grCrg_7080.jpg,177,157,352,378,pig: 50.0
dataset_resized_final/C9 - 0odJEQ_3840.jpg,167,167,400,360,pig: 58.0
dataset_resized_final/C5 - 1nhELz_8400.jpg,177,260,378,384,pig: 39.5
dataset_resized_final/C10 - czAhD_5520.jpg,167,133,432,391,pig: 57.0
dataset_resized_final/C8 - 2HR9kY_4980.jpg,199,167,467,350,pig: 79.0
dataset_resized_final/C12 - m1QGi_9240.jpg,165,175,336,384,pig: 36.5
dataset_resized_final/C5 - 2nPKIw_4140.jpg,166,208,362,332,pig: 49.0
dataset_resized_final/C6 - 2ffM4y_12480.jpg,167,153,422,381,pig: 77.5
dataset_resized_final/C1 - 0wOwmB_5700.jpg,164,167,406,324,pig: 60.0
dataset_resized_final/C12 - qMQEg_4020.jpg,195,186,452,365,pig: 68.5
dataset_resized_final/C10 - JxwS9_2400.jpg,167,181,354,337,pig: 75.0
dataset_resized_final/C11 - gYPlZ_2580.jpg,168,186,410,394,pig: 72.5
dataset_resized_final/C5 - 2nPKIw_10200.jpg,168,174,380,367,pig: 39.0
dataset_resized_final/C7 - 1mn5qZ_4680.jpg,163,130,466,380,pig: 92.5
dataset_resized_final/C3 - 1hpbfy_2280.jpg,166,201,326,333,pig: 51.0
dataset_resized_final/C9 - 0UFuUk_7260.jpg,165,181,367,385,pig: 44.5
dataset_resized_final/C9 - 0ROlly_9420.jpg,170,174,471,381,pig: 96.5
dataset_resized_final/C4 - 0glPZf_8820.jpg,169,144,433,366,pig: 90.5
dataset_resized_final/C6 - 2RX4SS_5220.jpg,181,203,405,369,pig: 70.5
dataset_resized_final/C11 - xr1Xi_2820.jpg,164,190,493,360,pig: 105.0
dataset_resized_final/C3 - 0n1qDP_5640.jpg,167,195,413,348,pig: 46.5
dataset_resized_final/C5 - 0Nj5r3_3240.jpg,166,232,390,365,pig: 44.5
dataset_resized_final/C4 - 2KJZzh_2580.jpg,168,173,424,388,pig: 108.0
dataset_resized_final/C8 - 1qgBKQ_1680.jpg,166,186,421,346,pig: 75.0
dataset_resized_final/C3 - 2OF2Vm_9840.jpg,202,127,474,391,pig: 94.5
dataset_resized_final/C10 - czAhD_10500.jpg,168,161,411,391,pig: 61.0
dataset_resized_final/C7 - 1mn5qZ_1980.jpg,162,129,447,339,pig: 90.5
dataset_resized_final/C12 - FnKmv_8460.jpg,167,165,444,360,pig: 107.5
dataset_resized_final/C6 - 2RX4SS_7740.jpg,179,148,403,359,pig: 41.0
dataset_resized_final/C7 - 0jSiT5_1320.jpg,167,173,457,386,pig: 90.5
dataset_resized_final/C10 - NIVuC_3000.jpg,177,134,483,394,pig: 94.0
dataset_resized_final/C10 - DTjCn_12360.jpg,167,191,463,385,pig: 107.5
dataset_resized_final/C2 - 0xMh5z_4800.jpg,175,169,380,290,pig: 47.5
dataset_resized_final/C9 - 1RzYmH_7980.jpg,177,198,402,395,pig: 41.5
dataset_resized_final/C5 - 2Uin7n_4200.jpg,196,181,438,320,pig: 49.0
dataset_resized_final/C3 - 2OF2Vm_3240.jpg,168,193,448,369,pig: 72.5
dataset_resized_final/C3 - 10ng2o_5340.jpg,166,164,414,360,pig: 54.0
dataset_resized_final/C11 - 38QT8_11460.jpg,202,185,458,377,pig: 53.0
dataset_resized_final/C2 - 23DnPa_8220.jpg,180,168,399,354,pig: 60.5
dataset_resized_final/C9 - 1AkOtC_8700.jpg,194,171,442,352,pig: 53.0
dataset_resized_final/C1 - 0U5TIk_7980.jpg,180,159,473,342,pig: 77.5
dataset_resized_final/C4 - 1mCuNt_9660.jpg,167,169,424,382,pig: 82.0
dataset_resized_final/C4 - 1oTcJr_7680.jpg,164,141,449,371,pig: 98.0
dataset_resized_final/C8 - 1UvaJc_8700.jpg,164,160,408,333,pig: 67.0
dataset_resized_final/C5 - 2Uin7n_6720.jpg,181,222,412,371,pig: 67.5
dataset_resized_final/C4 - 3fThQb_2580.jpg,167,161,439,342,pig: 99.0
dataset_resized_final/C3 - 3iILfI_4320.jpg,168,194,430,355,pig: 79.0
dataset_resized_final/C5 - 0PI5zi_7140.jpg,168,144,442,302,pig: 84.0
dataset_resized_final/C6 - 1xlnQT_11640.jpg,177,184,377,329,pig: 43.5
dataset_resized_final/C3 - 0n1qDP_13800.jpg,164,197,368,361,pig: 53.0
dataset_resized_final/C3 - 2OF2Vm_8520.jpg,201,155,476,371,pig: 59.0
dataset_resized_final/C4 - 2KJZzh_13380.jpg,167,190,438,412,pig: 86.5
dataset_resized_final/C1 - 1IKqN2_7200.jpg,163,133,415,321,pig: 97.0
dataset_resized_final/C11 - H3SCl_780.jpg,172,211,412,373,pig: 47.0
dataset_resized_final/C7 - 2N9cJN_10020.jpg,168,121,437,397,pig: 79.0
dataset_resized_final/C11 - XqQ3k_5280.jpg,200,170,466,320,pig: 71.0
dataset_resized_final/C4 - 1grCrg_4620.jpg,238,222,479,412,pig: 49.0
dataset_resized_final/C9 - 1RzYmH_6180.jpg,247,175,469,336,pig: 39.0
dataset_resized_final/C12 - M1uk3_10620.jpg,166,156,413,323,pig: 74.0
dataset_resized_final/C8 - 0tL4HN_3420.jpg,165,115,466,360,pig: 121.0
dataset_resized_final/C1 - 1IKqN2_3600.jpg,164,144,493,331,pig: 121.0
dataset_resized_final/C3 - 2gctwC_3720.jpg,180,148,428,384,pig: 65.5
dataset_resized_final/C10 - vCjF3_11160.jpg,179,206,400,360,pig: 63.5
dataset_resized_final/C1 - 0U5TIk_5760.jpg,168,144,473,340,pig: 120.0
dataset_resized_final/C6 - 2ffM4y_13320.jpg,167,160,431,402,pig: 85.0
dataset_resized_final/C7 - 17SFap_5700.jpg,176,247,340,353,pig: 34.5
dataset_resized_final/C2 - 1liSID_12000.jpg,163,137,359,341,pig: 104.0
dataset_resized_final/C5 - 1LxrF4_2700.jpg,167,185,425,344,pig: 68.0
dataset_resized_final/C5 - 2mdQxF_5400.jpg,167,155,416,386,pig: 74.0
dataset_resized_final/C6 - 1xlnQT_5580.jpg,181,217,384,391,pig: 57.0
dataset_resized_final/C10 - czAhD_1200.jpg,231,162,472,403,pig: 57.0
dataset_resized_final/C5 - 2mdQxF_1560.jpg,168,143,449,373,pig: 82.0
dataset_resized_final/C10 - NIVuC_2940.jpg,168,147,463,346,pig: 94.5
dataset_resized_final/C11 - gYPlZ_1440.jpg,166,180,396,365,pig: 60.0
dataset_resized_final/C2 - 0xMh5z_1560.jpg,175,193,394,337,pig: 53.0
dataset_resized_final/C8 - 0tL4HN_6240.jpg,178,127,492,392,pig: 89.0
dataset_resized_final/C3 - 0BlU9K_10740.jpg,193,126,497,349,pig: 117.0
dataset_resized_final/C11 - 38QT8_6780.jpg,166,203,369,380,pig: 50.0
dataset_resized_final/C1 - 0wOwmB_5520.jpg,165,148,409,332,pig: 59.5
dataset_resized_final/C4 - 0ZaReD_8940.jpg,165,194,373,377,pig: 45.5
dataset_resized_final/C3 - 10ng2o_960.jpg,167,142,443,390,pig: 84.0
dataset_resized_final/C8 - 1QXSBB_9840.jpg,178,224,387,383,pig: 64.5
dataset_resized_final/C11 - XqQ3k_9960.jpg,167,160,409,319,pig: 77.5
dataset_resized_final/C5 - 0Nj5r3_9660.jpg,166,224,377,374,pig: 42.0
dataset_resized_final/C2 - 2rdg70_7860.jpg,166,202,397,363,pig: 83.5
dataset_resized_final/C1 - 0wOwmB_2880.jpg,168,152,427,427,pig: 78.5
dataset_resized_final/C1 - 2p4ONT_8460.jpg,165,199,339,340,pig: 26.0
dataset_resized_final/C8 - 35hshq_4980.jpg,217,120,473,377,pig: 82.5
dataset_resized_final/C2 - 1CV34k_6600.jpg,208,189,423,384,pig: 47.5
dataset_resized_final/C1 - 1POGwe_5280.jpg,167,150,473,409,pig: 86.5
dataset_resized_final/C8 - 0LEuRg_11940.jpg,289,193,467,374,pig: 39.0
dataset_resized_final/C10 - vCjF3_3660.jpg,180,184,451,380,pig: 78.5
dataset_resized_final/C4 - 27QVFw_5280.jpg,197,174,376,372,pig: 39.0
dataset_resized_final/C8 - 0tL4HN_2820.jpg,166,182,375,399,pig: 102.5
dataset_resized_final/C8 - 2LsohE_5700.jpg,181,226,430,374,pig: 75.0
dataset_resized_final/C11 - VAB4F_7920.jpg,167,142,396,402,pig: 74.0
dataset_resized_final/C9 - 2UN0x7_4320.jpg,208,178,420,386,pig: 52.0
dataset_resized_final/C9 - 0odJEQ_9780.jpg,166,181,398,374,pig: 60.0
dataset_resized_final/C7 - 1mn5qZ_1140.jpg,164,155,451,326,pig: 91.5
dataset_resized_final/C9 - 22uiBX_6960.jpg,166,180,355,313,pig: 35.5
dataset_resized_final/C5 - 1g0roJ_840.jpg,173,123,441,321,pig: 71.0
dataset_resized_final/C12 - NfBPX_5160.jpg,167,176,395,322,pig: 70.0
dataset_resized_final/C5 - 2mdQxF_7140.jpg,167,190,420,360,pig: 70.5
dataset_resized_final/C1 - 0U5TIk_3600.jpg,168,185,443,381,pig: 94.0
dataset_resized_final/C11 - 54QcB_12180.jpg,165,158,404,334,pig: 60.0
dataset_resized_final/C1 - 1kfjW0_6540.jpg,167,159,363,413,pig: 42.5
dataset_resized_final/C12 - FnKmv_5820.jpg,167,217,401,378,pig: 84.5
dataset_resized_final/C12 - qMQEg_8580.jpg,179,163,365,314,pig: 67.0
dataset_resized_final/C11 - tgRJD_1500.jpg,167,211,453,377,pig: 97.0
dataset_resized_final/C3 - 10ng2o_6180.jpg,166,138,424,370,pig: 81.0
dataset_resized_final/C5 - 1g0roJ_5640.jpg,167,149,411,344,pig: 65.5
dataset_resized_final/C2 - 23DnPa_1740.jpg,179,204,353,355,pig: 75.5
dataset_resized_final/C10 - czAhD_9360.jpg,198,141,474,361,pig: 70.0
dataset_resized_final/C2 - 1yiUfQ_3480.jpg,168,173,384,355,pig: 50.5
dataset_resized_final/C8 - 0tL4HN_3360.jpg,167,169,496,406,pig: 120.5
dataset_resized_final/C5 - 1g0roJ_3840.jpg,167,147,405,380,pig: 68.0
dataset_resized_final/C4 - 1mCuNt_6060.jpg,167,189,439,361,pig: 99.5
dataset_resized_final/C1 - 1hUXS6_1500.jpg,178,224,357,368,pig: 34.0
dataset_resized_final/C8 - 2HR9kY_8220.jpg,175,169,477,376,pig: 98.5
dataset_resized_final/C10 - czAhD_480.jpg,268,156,463,377,pig: 56.0
dataset_resized_final/C10 - czAhD_1800.jpg,167,173,424,386,pig: 57.0
dataset_resized_final/C5 - 2mdQxF_1620.jpg,205,208,464,373,pig: 82.0
dataset_resized_final/C3 - 0BlU9K_8820.jpg,167,173,461,353,pig: 108.0
dataset_resized_final/C10 - vCjF3_4680.jpg,179,158,430,392,pig: 68.5
dataset_resized_final/C2 - 1I910j_3420.jpg,166,159,407,316,pig: 93.5
dataset_resized_final/C4 - 0glPZf_2100.jpg,168,188,454,374,pig: 124.0
dataset_resized_final/C2 - 1LG7QA_6660.jpg,169,167,453,416,pig: 71.0
dataset_resized_final/C11 - 54QcB_10020.jpg,165,155,394,396,pig: 58.5
dataset_resized_final/C10 - NIVuC_10440.jpg,164,133,473,347,pig: 108.5
dataset_resized_final/C9 - 0odJEQ_1200.jpg,168,167,440,374,pig: 57.5
dataset_resized_final/C7 - 17SFap_4260.jpg,187,211,407,398,pig: 48.0
dataset_resized_final/C5 - 2mdQxF_5580.jpg,166,177,425,376,pig: 76.5
dataset_resized_final/C7 - 1mn5qZ_8640.jpg,162,155,450,339,pig: 97.5
dataset_resized_final/C10 - JxwS9_7980.jpg,167,195,411,355,pig: 77.5
dataset_resized_final/C4 - 2M8FjQ_1800.jpg,180,135,428,375,pig: 53.5
dataset_resized_final/C11 - H3SCl_7680.jpg,166,209,372,372,pig: 50.5
dataset_resized_final/C1 - 0U5TIk_2580.jpg,169,141,480,377,pig: 111.0
dataset_resized_final/C11 - 54QcB_6000.jpg,165,168,395,342,pig: 47.5
dataset_resized_final/C6 - 2ffM4y_9360.jpg,168,213,434,371,pig: 84.5
dataset_resized_final/C10 - NIVuC_8340.jpg,167,165,466,375,pig: 109.0
dataset_resized_final/C2 - 23DnPa_4560.jpg,177,154,427,373,pig: 73.0
dataset_resized_final/C9 - 0UFuUk_9780.jpg,165,175,339,388,pig: 42.0
dataset_resized_final/C11 - tgRJD_5100.jpg,165,182,446,368,pig: 101.5
dataset_resized_final/C9 - 0odJEQ_7680.jpg,168,151,422,379,pig: 69.5
dataset_resized_final/C11 - Id8w2_4380.jpg,167,166,452,331,pig: 95.0
